page,name,kcal,carbs_g,fat_g,protein_g,fiber_g,suspect,taco_match,taco_similarity
68,Macarrão galinha sem ovos oriental,124.2,24.54,1.5,,,False,"Macarrão, trigo, cru, com ovos",0.333
68,Macarrão massa com ovos cozida,143.0,29.0,1.0,,,False,"Lasanha, massa fresca, cozida",0.333
69,Macarrão ninho -Premiata®,132.1,29.1,0.17,5.2,,False,"Macarrão, instantâneo",0.25
69,Macarrão Nissin Miojo® cru (qualquer,395.0,47.0,19.0,,,False,"Macarrão, trigo, cru",0.333
69,Macarrão parafuso tricolor,121.8,27.7,0.09,,,False,"Macarrão, instantâneo",0.25
69,Macarrão queijo com ovos oriental,126.5,24.85,1.61,,,False,"Macarrão, trigo, cru, com ovos",0.333
69,Macarrão tomate com ovos oriental,127.6,25.04,1.61,,,False,"Macarrão, trigo, cru, com ovos",0.333
69,Macarrão tomate sem ovos oriental,125.0,24.96,1.38,,,False,"Macarrão, trigo, cru, com ovos",0.333
69,Macis em pó,475.0,50.5,32.4,6.71,20.2,False,"Achocolatado, pó",0.333
69,Maionese,554.21,1.37,60.39,0.2891,,False,"Maionese, tradicional com ovos",0.333
69,"Maizena -Nutre® (milho, aveia, arroz",360.0,,,,,False,"Óleo, de milho",0.167
69,Maizena® -Refinações de Milho Brasil,354.0,88.2,,,,False,"Óleo, de milho",0.2
70,Malto Dextrina -Nidex®,379.0,23.7,,15.0,,False,,0.0
70,Mandioca gratinada,127.72,16.94,4.86,4.6,0.97,False,"Fécula, de mandioca",0.333
70,Mandioquinha I,4.0,24.9,0.2,0.8,0.6,False,,0.0
70,Manga,65.0,17.0,0.27,0.51,2.77,False,"Cajá-Manga, cru",0.333
70,Mangaba,43.0,10.5,0.3,0.7,0.8,False,,0.0
70,Manjar pronto -Royal®,109.3,19.87,2.53,3.0,,False,"Bolo, pronto, aipim",0.2
70,Manjericão fresco,27.0,4.35,0.61,2.54,2.52,False,"Manjericão, cru",0.333
70,Manjericão seco,251.0,61.0,3.98,14.4,17.7,False,"Manjericão, cru",0.333
70,"Manjerona seca 271 ,00",60.6,7.04,,12.7,18.1,False,"Carne, bovina, seca, cozida",0.143
71,Manjuba (crua),99.0,0.0,2.2,18.5,,False,"Acelga, crua",0.333
71,"Margarina vegetal -Ooriana® ""light""",342.0,,30.0,,,False,"Chantilly, spray, com gordura vegetal",0.143
71,Margarina vegetal com sal-Claybon®,740.0,,,0.1,,False,"Margarina, com óleo hidrogenado, com sal (65% de lipídeos)",0.25
71,Margarina vegetal cremosa com sal,740.0,0.1,82.0,,,False,"Margarina, com óleo hidrogenado, com sal (65% de lipídeos)",0.25
71,Margarina vegetal cremosa sem sal,750.0,,,,,False,"Margarina, com óleo hidrogenado, com sal (65% de lipídeos)",0.25
71,Margarina vegetal culinária-Doriana®,750.0,,,0.1,,False,"Chantilly, spray, com gordura vegetal",0.143
71,Margarina vegetal culinária com sal-,720.0,,83.0,,,False,"Margarina, com óleo hidrogenado, com sal (65% de lipídeos)",0.25
71,Margarina vegetal líquida -Ooriana®,750.0,0.1,83.0,0.1,,False,"Chantilly, spray, com gordura vegetal",0.143
71,Marmelo,63.0,16.3,0.3,0.6,2.2,False,,0.0
72,Marrom glacê,249.0,64.1,0.1,0.5,0.9,False,,0.0
72,Massa com ovos soltinho -Adria®,358.0,74.0,1.5,12.5,,False,"Pastel, massa, crua",0.167
72,Massa de sêmola vitaminada cozida,140.0,30.0,0.3,,,False,"Lasanha, massa fresca, cozida",0.333
72,Massa fresca para talharim,285.0,61.4,0.5,,,False,"Lasanha, massa fresca, cozida",0.333
72,Me Chicken -Me Donald's®,257.8,20.95,15.05,10.1,,False,,0.0
72,Me Fish -Me Donald's®,309.8,26.69,18.38,9.718,,False,,0.0
72,Medalhão de filé mignon,264.23,0.06,17.64,24.95,0.0,False,"Merluza, filé, assado",0.2
72,Melão cantaloupe,35.0,8.37,0.28,1.0,,False,"Melão, cru",0.333
72,Merluza (cozida),108.8,0.0,0.9,23.64,0.0,False,"Berinjela, cozida",0.333
72,Merluza (crua),87.0,0.0,0.72,18.9,0.0,False,"Acelga, crua",0.333
73,Merluza defumada,116.0,0.0,0.96,25.2,0.0,False,"Merluza, filé, assado",0.25
73,Mexerica,44.0,11.2,0.19,0.63,1.5,False,"Mexerica, Murcote, crua",0.333
73,Mexilhão (cru),86.0,3.7,2.25,11.9,0.0,False,"Agrião, cru",0.333
73,Milharina -Quaker®,354.0,75.0,2.0,9.0,1.0,False,,0.0
73,Milho para canjica seco,371.0,79.6,1.2,8.8,,False,"Curau, milho verde, mistura para",0.286
73,Milho para pipoca-Yoki®,444.0,69.4,14.5,9.9,,False,"Curau, milho verde, mistura para",0.286
73,Milho verde cozido (grão) I,8.0,25.0,,3.33,2.8,False,"Curau, milho verde",0.333
73,Milho verde cm conserva-Jurema® I,9.0,18.0,2.5,3.5,,False,"Curau, milho verde",0.286
73,Milkshakc baunilha -Me Donald's® I,15.5,18.38,3.37,3.37,,False,,0.0
73,Milkshakc chocolate-Me Donald's®,128.3,20.59,3.49,3.62,,False,"Bolo, pronto, chocolate",0.143
73,Milkshakc morango-Me Donald's®,125.4,20.86,3.33,3.33,,False,"Morango, cru",0.167
73,Mingau de aveia,95.08,12.8,3.31,3.82,0.55,False,Leite de aveia,0.333
73,Mini chicken -Turma da Mônica,293.5,14.5,19.5,,,False,,0.0
73,Mini kibe -Sadia®,200.4,,,10.0,,False,,0.0
74,Missô,206.0,28.0,6.08,1.8,5.41,False,,0.0
74,Misto frio,246.14,23.21,10.94,14.26,0.92,False,,0.0
74,Misto quente,288.9,2.0,,13.02,0.84,False,,0.0
74,Molho à bolonhesa,86.79,5.8,4.31,6.89,,False,"Cuxá, molho",0.333
74,Molho ao curry -Maggi®,207.0,3.1,21.1,1.2,,False,"Cuxá, molho",0.2
74,Molho barbecue-Me Donald's®,156.0,37.8,1.6,0.9,,False,"Cuxá, molho",0.167
74,Molho branco I,28.5,,8.05,3.4,0.17,False,"Cuxá, molho",0.25
74,"Molho branco ""béarnaise"" -Maggi®",233.0,3.5,23.9,0.9,,False,"Cuxá, molho",0.2
74,"Molho branco à ""la cream""-Maggi® I",79.0,7.2,,1.7,,False,"Cuxá, molho",0.143
74,Molho branco bechamel -Maggi® I,45.0,5.0,,1.2,,False,"Cuxá, molho",0.167
74,Molho branco champignon -Maggi®,148.0,7.1,12.0,3.0,,False,"Cuxá, molho",0.2
74,Molho branco com queijo -Alfredo I,87.6,6.79,,,,False,"Queijo, mozarela",0.167
74,Molho branco gratin -Maggi® I,69.0,5.2,,2.5,,False,"Cuxá, molho",0.167
74,Molho chinês,36.79,9.59,0.06,0.27,0.25,False,"Cuxá, molho",0.333
75,Molho cremoso -Becel®,458.0,5.5,47.5,2.0,,False,"Cuxá, molho",0.25
75,Molho de soja -Sakura®,53.3,,,6.67,,False,"Pão, de soja",0.25
75,Molho de tomate ao sugo -Cica®,70.0,10.0,2.7,1.4,,False,"Tomate, molho industrializado",0.333
75,"Molho de tomate com pedaços -Etti® 35, I O",6.8,0.6,,1.2,,False,"Tomate, molho industrializado",0.286
75,M Pe o p l e h r o o n d e e M tom ag a g t i e ® c om pimentão,60.8,5.88,3.48,1.48,,False,"Pimentão, amarelo, cru",0.056
75,Molho de tomate di bologna -Maggi®,58.0,5.3,2.9,2.7,,False,"Tomate, molho industrializado",0.333
75,Molho de tomate ervas finas -Maggi®,61.4,6.0,3.48,1.48,,False,"Tomate, molho industrializado",0.333
75,Molho de tomate pizza-Cantina Cica®,35.0,7.7,1.0,1.0,,False,"Tomate, molho industrializado",0.333
76,Molho de tomate spaguetti -Cica® I,54.0,9.5,1.1,1.6,,False,"Tomate, molho industrializado",0.333
76,Molho inglês,38.0,9.6,0.2,1.3,2.53,False,"Cuxá, molho",0.333
76,Molho madeira,83.67,4.89,6.17,0.94,0.19,False,"Cuxá, molho",0.333
76,Molho rosé -Gourmet®,463.0,6.0,48.0,0.7,,False,"Cuxá, molho",0.25
76,Molho tártaro -Gourmet®,525.0,0.6,56.0,2.2,,False,"Cuxá, molho",0.25
76,Molho vinagrete,100.06,4.8,9.59,0.38,0.5,False,"Cuxá, molho",0.333
76,Mostarda-Me Donald's®,233.0,27.3,12.0,1.66,,False,"Mostarda, folha, crua",0.167
77,Mucilon de arroz -Nestlé®,380.0,87.0,0.6,6.6,2.6,False,Arroz carreteiro,0.25
77,Mucilon de milho -Nestlé®,367.0,86.3,0.4,7.2,2.6,False,"Óleo, de milho",0.25
77,Mungunzá,100.0,19.6,1.7,2.2,0.2,False,,0.0
77,Müsli -Kellogg's®,375.0,77.5,5.0,10.0,7.5,False,,0.0
77,Musse de chocolate,377.31,33.81,25.39,8.04,7.56,False,"Bolo, pronto, chocolate",0.25
77,Musse de maracujá,198.57,0.0,7.7,4.37,0.08,False,"Maracujá, cru",0.333
77,Nabo (cozido),18.0,4.91,0.08,0.71,2.0,False,"Brócolis, cozido",0.333
77,Nectarina,49.0,11.8,0.46,0.94,1.57,False,,0.0
77,Nescau Syrup -Nestlé®,283.0,65.4,1.2,2.6,2.9,False,,0.0
77,Nescau®,381.0,83.5,3.0,5.0,,False,,0.0
77,Nesquik em pó chocolate Alpino,380.0,79.6,4.1,,,False,"Achocolatado, pó",0.2
78,Nesquik em pó morango -Nestlé®,393.0,96.4,0.1,1.7,,False,"Morango, cru",0.2
78,Neston aveia -Nestlé®,375.0,76.9,2.2,11.8,,False,Leite de aveia,0.25
78,"Neston vitamina banana, pêra e melão-",390.0,89.6,0.6,,,False,"Melão, cru",0.167
78,Nhoque de batatas,185.85,34.0,,4.88,1.72,False,"Nhoque, batata, cozido",0.25
78,Nhoque de batatas com molho de,115.44,20.17,2.68,,,False,"Cuxá, molho",0.25
78,Nhoque de frango -Nestlé®,158.0,17.1,6.3,8.3,,False,Estrogonofe de frango,0.25
78,Novomilk® em pó chocolate,430.0,66.5,12.0,14.0,0.5,False,"Achocolatado, pó",0.25
78,Novomilk® mamão e banana*,410.0,80.0,6.0,9.0,,False,"Banana, da terra, crua",0.2
78,Noz moscada,525.0,49.3,36.3,5.84,20.8,False,"Noz, crua",0.333
78,Nozes,651.0,18.5,64.0,14.8,2.1,False,,0.0
78,Nozes pecan sem casca,667.0,18.2,67.6,7.76,4.64,False,"Goiaba, branca, com casca, crua",0.167
78,Nugget frango- Me Donald's®,257.0,14.6,14.4,16.8,,False,Estrogonofe de frango,0.167
78,Nutry banana-Nutrimental®,360.0,76.4,4.8,4.4,0.4,False,"Banana, da terra, crua",0.2
78,Nutry coco-Nutrimental®,444.0,64.4,17.6,6.4,2.8,False,"Coco, água de",0.25
79,Nutry frutas e castanha do Pará,400.0,77.2,8.4,,,False,"Chocolate, ao leite, com castanha do Pará",0.286
79,Nutry salada de frutas- Nutrimental®,93.0,20.6,0.6,1.2,0.2,False,Salada,0.25
79,Orégano fresco,66.0,9.7,2.0,2.2,,False,"Atum, fresco, cru",0.25
79,Orégano seco,306.0,64.4,,11.0,15.0,False,,0.0
79,Ostm (cozida),137.0,,4.92,14.1,0.0,False,"Berinjela, cozida",0.333
79,Ostra (crua),68.0,3.92,2.47,7.06,0.0,False,"Acelga, crua",0.333
80,Nesquik em pó morango -Nestlé®,393.0,96.4,0.1,1.7,,False,"Morango, cru",0.2
80,Neston aveia -Nestlé®,375.0,76.9,2.2,11.8,,False,Leite de aveia,0.25
80,"Neston vitamina banana, pêra e melão-",390.0,89.6,0.6,,,False,"Melão, cru",0.167
80,Nhoque de batatas,185.85,34.0,,4.88,1.72,False,"Nhoque, batata, cozido",0.25
80,Nhoque de batatas com molho de,115.44,20.17,2.68,,,False,"Cuxá, molho",0.25
80,Nhoque de frango -Nestlé®,158.0,17.1,6.3,8.3,,False,Estrogonofe de frango,0.25
80,Novomilk® em pó chocolate,430.0,66.5,12.0,14.0,0.5,False,"Achocolatado, pó",0.25
80,Novomilk® mamão e banana*,410.0,80.0,6.0,9.0,,False,"Banana, da terra, crua",0.2
80,Noz moscada,525.0,49.3,36.3,5.84,20.8,False,"Noz, crua",0.333
80,Nozes 65,1.0,18.5,64.0,14.8,2.1,False,"Margarina, com óleo hidrogenado, com sal (65% de lipídeos)",0.143
80,Nozes pecan sem casca,667.0,18.2,67.6,7.76,4.64,False,"Goiaba, branca, com casca, crua",0.167
80,Nugget frango- Me Donald's®,257.0,14.6,14.4,16.8,,False,Estrogonofe de frango,0.167
80,Nutry banana-Nutrimental®,360.0,76.4,4.8,4.4,0.4,False,"Banana, da terra, crua",0.2
80,Nutry coco-Nutrimental®,444.0,64.4,17.6,,,False,"Coco, água de",0.25
81,Nutry frutas e castanha do Pará,400.0,77.2,8.4,,,False,"Chocolate, ao leite, com castanha do Pará",0.286
81,Nutry salada de frutas- Nutrimental® I,93.0,20.6,0.6,1.2,0.2,False,Salada,0.2
81,Orégano fresco,66.0,9.7,2.0,2.2,,False,"Atum, fresco, cru",0.25
81,Orégano seco,306.0,64.4,,11.0,15.0,False,,0.0
81,Ostra (cozida),137.0,7.83,4.92,14.1,0.0,False,"Berinjela, cozida",0.333
81,Ostra (crua),68.0,3.92,2.47,7.06,0.0,False,"Acelga, crua",0.333
82,"Ovo ""poché""",149.0,1.23,9.99,12.4,0.0,False,"Ovo, de codorna, inteiro, cru",0.2
82,Ovomaltine® chocolate,391.8,77.3,3.8,12.1,,False,"Bolo, pronto, chocolate",0.25
82,Paçoca-bar,418.0,70.5,14.1,7.4,1.0,False,"Paçoca, amendoim",0.333
82,Pamonha,157.92,32.08,3.46,2.56,1.76,False,"Pamonha, barra para cozimento, pré-cozida",0.167
82,Panetone -Bauducco®,360.0,55.0,12.0,8.0,,False,,0.0
82,Panetone -Village®,373.6,61.2,,7.0,,False,,0.0
82,Panetone com gotas de chocolate,423.5,54.42,19.05,,,False,"Bolo, pronto, chocolate",0.2
82,Panqueca de carne moída,162.77,14.65,7.67,8.54,0.91,False,Estrogonofe de carne,0.25
82,Pão caseiro,392.13,69.73,7.62,9.65,3.15,False,"Pão, de soja",0.333
82,Pão de batata,241.35,36.57,7.59,1.0,6.79,False,"Pão, de soja",0.333
83,Pão de centeio,357.36,64.71,6.24,10.29,5.79,False,"Pão, de soja",0.333
83,"Pão de mel 250, I I",53.4,7.0,2.35,4.83,1.29,False,"Pão, de soja",0.2
84,l'ão de queijo lanche -Forno de Minas®,286.0,31.86,13.67,8.87,,False,"Queijo, minas, frescal",0.286
84,l'ão de queijo preparado-Yoki®,345.5,49.37,15.0,5.48,0.32,False,"Queijo, mozarela",0.167
84,l'ão glúten libras -Wickhold®,233.0,44.4,0.4,12.8,,False,Bolo sem glúten,0.167
84,Pão hot dog-Pullman®,180.0,33.18,3.19,4.78,,False,"Pão, de soja",0.2
84,l'ão italiano,271.0,50.0,3.5,8.8,3.1,False,"Chocolate, ao leite",0.2
84,!'apinha banana com aveia-Nestlé,90.9,20.58,0.32,,,False,Leite de aveia,0.2
84,!'apinha carne com legumes-Nestlé,92.6,8.2,2.2,,,False,Estrogonofe de carne,0.2
84,"!'apinha carne, cenoura, batata c",67.3,8.2,2.2,,,False,"Cenoura, cozida",0.167
84,"!'apinha carne, hortaliças c cercais",72.7,6.6,3.07,,,False,Estrogonofe de carne,0.167
84,"Papinha carne, legumes e macarrão",76.0,8.27,2.8,,,False,"Macarrão, instantâneo",0.2
84,"Papinha carne, legumes, arroz e gema",72.7,7.6,3.0,,,False,Arroz carreteiro,0.167
84,Papinha frutas sortidas -Nestlé Haby®,91.6,21.81,0.32,0.39,,False,Geleia de frutas sem açúcar,0.143
85,"Papinha frutas sortidas, mel e farinha I",3.2,23.68,0.39,,,False,"Farinha, de rosca",0.143
85,"Papinha galinha, legumes e hortaliças",92.6,8.2,4.67,,,False,"Seleta de legumes, enlatada",0.167
85,"Papinha galinha, legumes e macarrão",92.6,9.07,4.4,,,False,"Macarrão, instantâneo",0.2
85,Papinha maçã -Nestlé Baby®,81.3,19.48,0.32,0.19,,False,"Banana, maçã, crua",0.167
85,Papinha maçã e banana -Nestlé Baby®,84.5,20.0,13.0,0.59,,False,"Banana, maçã, crua",0.333
85,Papinha maçã e laranja -Nestlé Baby®,92.2,22.52,0.13,0.19,,False,"Banana, maçã, crua",0.143
85,"Papinha maçã, cereais e mel -Nestlé",76.7,18.39,0.19,,,False,"Mel, de abelha",0.167
85,Papinha pedaço banana e aveia -Nestlé,82.3,18.88,0.28,,,False,Leite de aveia,0.167
85,Papinha pedaço frutas sortidas -Nestlé,90.7,22.09,,,0.6,False,Geleia de frutas sem açúcar,0.143
85,Papinha pedaço maçã e banana -Nestlé,70.7,17.3,,,,False,"Banana, maçã, crua",0.333
85,Papinha pêra-Nestlé Baby®,78.7,18.32,0.32,0.58,,False,"Laranja, pêra, crua",0.167
85,Páprica,289.0,55.7,13.0,14.8,20.9,False,,0.0
85,Pastel de pizza,276.88,33.39,10.56,11.44,1.49,False,"Pastel, de carne, cru",0.25
86,Pastel tipo especial,267.58,23.03,,15.89,0.97,False,"Arroz, tipo 1, cozido",0.2
86,Patê de presunto -Sadia®,253.0,2.5,23.0,9.0,0.2,False,"Presunto, com capa de gordura",0.2
86,Patê de ricota,237.19,2.97,22.41,6.85,0.12,False,"Queijo, ricota",0.333
86,Pato (cru),135.81,0.0,11.45,7.66,0.0,False,"Agrião, cru",0.333
86,"Pato assado sem pele sem sal 20 I ,00",0.0,,,23.5,0.0,False,"Frango, inteiro, sem pele, assado",0.222
86,Pato assado sem sal,337.0,0.0,28.4,19.0,0.0,False,"Manteiga, com sal",0.25
86,Pato no tucupi,303.16,3.1,25.48,14.8,0.44,False,"Tucupi, com pimenta-de-cheiro",0.2
86,Pavê de amendoim,324.86,24.41,23.33,6.4,1.16,False,"Paçoca, amendoim",0.333
86,"Pé de moleliUe 45 I ,23",72.65,17.36,4.21,6.15,1.47,False,"Pé-de-moleque, amendoim",0.143
87,Peito de peru defumado -Califórnia,93.1,,0.61,,,False,"Peru, congelado, assado",0.167
87,Peixe espada (cozido),179.45,0.0,8.66,23.85,0.0,False,Peixe,0.333
87,Peixe espada (cru),121.0,0.0,4.02,19.8,0.0,False,Peixe,0.333
87,Pêra,59.0,15.1,,0.39,2.4,False,"Laranja, pêra, crua",0.333
87,Perna de cordeiro assado sem sal,191.0,0.0,7.75,28.3,0.0,False,"Manteiga, com sal",0.2
87,Peru -Califórnia Sadia®,130.0,,3.2,19.7,,False,"Peru, congelado, assado",0.2
87,Pêssego,43.0,11.1,0.09,0.7,1.8,False,"Pêssego, Aurora, cru",0.333
87,Picadinho de carne com frutas,165.62,13.57,8.35,9.64,1.23,False,Estrogonofe de carne,0.25
88,Picles,14.0,3.1,0.2,0.7,0.4,False,,0.0
88,Pimenta caiena 3 I,8.0,56.6,,12.0,25.0,False,"Tucupi, com pimenta-de-cheiro",0.167
88,Pimenta do reino em pó,255.0,64.8,3.26,10.9,26.5,False,"Achocolatado, pó",0.25
88,t>imenta molho,14.1,1.6,0.58,0.59,0.57,False,"Cuxá, molho",0.25
88,Pinga,231.0,,,,,False,,0.0
88,Pingo O' ouro-Elma Chips®,497.0,6.0,,8.5,,False,"Banana, ouro, crua",0.167
88,Pinhão (cru),568.0,,9.3,1.6,10.7,False,"Agrião, cru",0.333
89,Pipoca,497.22,55.67,28.37,8.57,10.79,False,"Pipoca, com óleo de soja, sem sal",0.25
89,Pipoca doce industrializada,383.0,85.4,3.5,6.1,,False,"Polvilho, doce",0.25
89,Pipoca Poll'cts-Elma Chips®,545.5,,,5.64,,False,"Pipoca, com óleo de soja, sem sal",0.125
89,PiJ>oca salgada com manteiga,449.83,61.12,20.28,9.59,,False,"Manteiga, com sal",0.2
89,Pistachc,577.0,24.8,48.4,20.6,10.8,False,,0.0
89,Pistache torrado sem sal,606.0,27.5,52.8,14.9,10.8,False,"Manteiga, com sal",0.25
89,Pizza de calabresa,189.4,25.64,7.1,5.97,2.11,False,,0.0
89,Pizza de catupiry,191.25,26.74,6.91,5.97,2.12,False,,0.0
89,Pizza de mussarcla,191.7,17.43,9.85,8.72,1.46,False,,0.0
89,"Pizza de mussarela de búfala, rúcuht e",183.05,16.7,,,,False,Queijo mussarela sem lactose,0.167
89,Pizza massa fresca sem i pronta,277.0,55.6,2.7,,,False,"Lasanha, massa fresca, cozida",0.286
89,Pizza mussarela -Findus Nestlé®,296.0,23.4,17.2,12.0,,False,Queijo mussarela sem lactose,0.167
89,Polenta,62.88,11.32,1.67,1.02,,False,"Polenta, pré-cozida",0.333
90,Picles,14.0,3.1,0.2,0.7,0.4,False,,0.0
90,Pimenta caiena 3,18.0,56.6,17.3,12.0,25.0,False,"Tucupi, com pimenta-de-cheiro",0.2
90,Pimenta do reino cm pó,255.0,64.8,3.26,10.9,26.5,False,"Achocolatado, pó",0.2
90,Pimenta molho,14.1,1.6,0.58,0.59,0.57,False,"Cuxá, molho",0.333
90,Pinga,231.0,,,,,False,,0.0
90,Pingo O' ouro-Elma Chips®,497.0,61.0,24.3,8.5,,False,"Banana, ouro, crua",0.167
90,Pinhão (cru),568.0,19.3,61.0,11.6,10.7,False,"Agrião, cru",0.333
91,Pipoca,497.22,55.67,28.37,8.57,10.79,False,"Pipoca, com óleo de soja, sem sal",0.25
91,Pipoca doce industrializada,383.0,85.4,3.5,6.1,,False,"Polvilho, doce",0.25
91,Pipoca Poll'cts -Elma Chips®,545.5,,,5.64,,False,"Pipoca, com óleo de soja, sem sal",0.125
91,Pipoca salgada com manteiga,449.83,61.12,20.28,9.59,,False,"Manteiga, com sal",0.25
91,Pistache,577.0,24.8,48.4,20.6,10.8,False,,0.0
91,Pistache torrado sem sal,606.0,27.5,52.8,14.9,10.8,False,"Manteiga, com sal",0.25
91,l'izza de calahresa,189.4,25.64,7.1,5.97,2.11,False,,0.0
91,l>izza de catupiry,191.25,26.74,6.91,5.97,2.12,False,,0.0
91,Pizza de mussarela,191.7,17.43,9.85,8.72,1.46,False,Queijo mussarela sem lactose,0.25
91,"Pizza de mussarela de búfala, rúcula c",183.05,16.71,9.48,,,False,"Rúcula, crua",0.167
91,Pizza massa fresca sem i pronta,277.0,55.6,2.7,,,False,"Lasanha, massa fresca, cozida",0.286
91,Pizza mussarela -Findus Nestlé®,296.0,23.4,17.2,12.0,,False,Queijo mussarela sem lactose,0.167
91,Polenta,62.88,,,1.02,,False,"Polenta, pré-cozida",0.333
92,Polenta com molho de carne,58.73,8.0,,2.33,1.51,False,"Cuxá, molho",0.25
92,Polenta frita,89.39,10.96,4.84,0.99,1.91,False,"Mandioca, frita",0.333
92,Polcntina com sal -Quakcr®,342.0,73.0,2.0,8.0,1.0,False,"Manteiga, com sal",0.25
92,Polentina temperado -Quaker®,339.0,69.0,2.0,7.0,1.0,False,,0.0
92,Polpa de fruta natural açaí -Maisa®,182.4,,22.55,2.1,31.4,False,"Açaí, polpa, congelada",0.333
92,Polvo (cru),82.0,2.21,1.05,14.9,0.0,False,"Agrião, cru",0.333
92,Ponta de agulha (crua),226.23,0.0,12.51,26.43,0.0,False,"Acelga, crua",0.25
92,Presunto de frango defumado -Seara® I,15.3,,2.7,18.4,,False,Estrogonofe de frango,0.167
92,Presunto de peru -Califórnia Sadia®,103.3,,2.49,19.7,,False,"Peru, congelado, assado",0.167
92,Presunto de peru defumado,117.6,,3.18,,,False,"Peru, congelado, assado",0.2
92,Presunto de porco,182.0,3.12,10.6,17.6,0.0,False,"Lingüiça, porco, crua",0.25
92,Proteína texturizada de soja,342.8,30.51,1.24,52.4,,False,"Pão, de soja",0.25
92,Pudim de baunilha -Royal®* I,2.7,18.0,2.55,3.1,,False,,0.0
93,Pudim de caramelo -Royal®* I I,3.3,2.0,,2.93,,False,,0.0
93,Pudim de chocolate -Royal®* I I,2.0,,9.93,3.33,,False,"Bolo, pronto, chocolate",0.167
93,Pudim de chocolate diet- Royal® (com,76.1,8.92,3.0,,,False,"Bolo, pronto, chocolate",0.167
93,Pudim de claras I,95.49,43.77,0.0,5.95,0.03,False,,0.0
93,Pudim de coco -Royal®*,104.1,17.58,,3.1,,False,"Coco, água de",0.25
93,l'udim de leite Moça -Nestlé®,137.7,21.6,3.87,4.05,,False,Creme de Leite,0.167
93,Pudim de morango -Royal®* I I,0.0,20.0,2.53,3.0,,False,"Morango, cru",0.2
93,l'udim diet baunilha-Royal® (com,47.6,8.92,0.08,,,False,,0.0
93,Pudim diet baunilha -Royal® (com,72.3,8.77,2.85,,,False,,0.0
93,Pudim diet caramelo-Royal® (com,46.9,8.77,,,,False,,0.0
93,Pudim diet caramelo-Royal® (com,71.5,8.61,2.85,,,False,,0.0
93,Pudim diet chocolate-Royal® (com,50.7,9.0,0.3,,,False,"Bolo, pronto, chocolate",0.167
94,Pu rê de batatas I 08.4S,15.95,4.32,1.19,1.94,0.98,False,,0.0
94,Pu rê de tomate- J>urecica®,34.0,7.5,1.0,1.0,,False,"Tomate, extrato",0.167
94,Purity 69A -Lorenal®,400.0,87.0,,,0.25,False,,0.0
94,Quarteirão com queijo- Me Donald's®,268.0,18.09,15.05,14.69,,False,"Queijo, mozarela",0.167
94,Quatro cercais -Kcllogg's®,350.0,85.0,,10.0,,False,,0.0
94,Qucijadinha,344.21,48.4,7.0,10.66,1.17,False,,0.0
94,"Queijo ""petit suissc"" maçã e banana-",160.0,17.2,7.2,,,False,"Banana, maçã, crua",0.333
94,"Queijo ""petit suissc"" Chambinho",159.0,20.3,5.8,,,False,"Queijo, petit suisse, morango",0.333
94,"Queijo ""petit suissc"" mel c aveia",164.0,19.2,6.8,,,False,"Queijo, petit suisse, morango",0.25
95,"Queijo ""petit suissc"" polpa de fruta",78.9,9.78,2.89,,,False,"Queijo, petit suisse, morango",0.286
95,Queijo Polenguinho -Polenghi®,359.0,2.04,32.0,13.0,,False,"Queijo, mozarela",0.25
95,"Queijo tipo ""brie""",334.0,0.45,27.7,20.8,0.0,False,"Queijo, mozarela",0.25
95,"Queijo tipo ""camembert""",300.0,0.46,24.3,19.8,0.0,False,"Queijo, mozarela",0.25
95,"Queijo tipo ""chcddar""",403.0,1.29,33.1,24.9,0.0,False,"Queijo, mozarela",0.25
95,"Queijo tipo ""gouda""",356.0,2.23,27.4,24.9,0.0,False,"Queijo, mozarela",0.25
95,"Queijo tipo ""gruyere""",413.0,0.36,32.3,29.8,0.0,False,"Queijo, mozarela",0.25
96,"Queijo tipo ""port salut""",352.0,0.57,28.2,23.8,0.0,False,"Queijo, mozarela",0.2
96,"Queijo tipo ""roquefort""",369.0,2.01,30.6,21.5,0.0,False,"Queijo, mozarela",0.25
96,"Queijo tipo ""tilsit com kümmel""",340.0,,0.89,24.4,0.0,False,"Queijo, mozarela",0.2
96,Queijo tipo ementai -Polenghi,309.0,,22.5,20.5,,False,"Queijo, mozarela",0.2
96,Queijo tipo fundido,323.0,7.0,,19.8,0.0,False,"Queijo, mozarela",0.25
96,"Queijo tipo minas fresca! -Danúbio® 23 I ,00",2.9,18.1,,14.2,,False,"Queijo, minas, frescal",0.222
96,Queijo tipo minas fresca! light,55.0,3.6,9.4,,,False,"Queijo, minas, frescal",0.333
96,"Queijo tipo mussarela 28 I ,00",2.23,2.0,,19.4,0.0,False,Queijo mussarela sem lactose,0.286
96,"Queijo tipo provolone 35 I ,00 2, I 5",26.6,0.77,7.39,25.6,0.0,False,"Queijo, mozarela",0.125
96,Queijo tipo provolone -Polenghi®,309.0,,22.5,20.5,,False,"Queijo, mozarela",0.2
97,Queijo tipo suíço,376.0,3.39,27.5,28.4,0.0,False,"Queijo, mozarela",0.25
97,Quentão,294.53,33.66,0.92,1.39,2.74,False,,0.0
97,Quiabo (cozido),32.0,7.22,0.17,1.88,2.5,False,"Brócolis, cozido",0.333
97,Rã (cozida),105.8,0.0,0.44,23.77,0.0,False,"Berinjela, cozida",0.333
